file,x,y
1-s2.0-S0960852410010989-main-Figure1-1.png,50,316
1-s2.0-S0960852410010989-main-Figure2-1.png,44,322
1-s2.0-S0960852410013659-main-Figure6-1.png,63,271
1-s2.0-S0960852411018074-main-Figure6-1.png,51,250
1-s2.0-S0960852412000144-main-Figure3-1.png,39,315
1-s2.0-S0960852412000533-main-Figure6-1.png,54,322
1-s2.0-S0960852412005688-main-Figure1-1.png,55,424
1-s2.0-S0960852412005688-main-Figure5-1.png,50,400
1-s2.0-S0960852412005846-main-Figure1-1.png,49,233
1-s2.0-S0960852412005846-main-Figure2-1.png,48,229
1-s2.0-S0960852412011819-main-Figure3-1.png,45,338
1-s2.0-S0960852412013302-main-Figure1-1.png,62,479
1-s2.0-S0960852412013302-main-Figure3-1.png,105,313
1-s2.0-S0960852412013302-main-Figure4-1.png,45,281
1-s2.0-S0960852412015222-main-Figure4-1.png,62,218
1-s2.0-S0960852413003234-main-Figure2-1.png,52,244
1-s2.0-S0960852413004422-main-Figure2-1.png,47,279
1-s2.0-S0960852413004422-main-Figure5-1.png,49,271
1-s2.0-S0960852413009231-main-Figure6-1.png,53,385
1-s2.0-S0960852413009723-main-Figure3-1.png,42,180
1-s2.0-S0960852413015241-main-Figure1-1.png,48,331
1-s2.0-S0960852413015241-main-Figure2-1.png,45,330
1-s2.0-S0960852413016131-main-Figure1-1.png,54,336
1-s2.0-S0960852413019147-main-Figure4-1.png,48,295
1-s2.0-S0960852413019160-main-Figure1-1.png,2,297
1-s2.0-S0960852413019160-main-Figure3-1.png,2,298
1-s2.0-S0960852414005641-main-Figure3-1.png,53,286
1-s2.0-S0960852414005641-main-Figure4-1.png,60,323
1-s2.0-S0960852414006075-main-Figure1-1.png,57,262
1-s2.0-S0960852414006816-main-Figure1-1.png,53,345
1-s2.0-S0960852414010335-main-Figure1-1.png,48,405
1-s2.0-S0960852414010335-main-Figure5-1.png,53,432
1-s2.0-S0960852414010724-main-Figure3-1.png,59,309
1-s2.0-S0960852414011134-main-Figure3-1.png,56,213
1-s2.0-S0960852414011134-main-Figure4-1.png,64,248
1-s2.0-S0960852414011134-main-Figure6-1.png,58,255
1-s2.0-S0960852414011213-main-Figure1-1.png,43,267
1-s2.0-S0960852414012358-main-Figure1.1-1.png,56,323
1-s2.0-S0960852414012358-main-Figure1.2-1.png,50,322
1-s2.0-S0960852414012358-main-Figure1.3-1.png,52,323
1-s2.0-S0960852414012358-main-Figure1.4-1.png,52,325
1-s2.0-S0960852414012358-main-Figure2.1-1.png,52,326
1-s2.0-S0960852414012358-main-Figure2.2-1.png,51,319
1-s2.0-S0960852414012358-main-Figure2.3-1.png,51,324
1-s2.0-S0960852414012358-main-Figure2.4-1.png,52,323
1-s2.0-S0960852414012358-main-Figure3.1-1.png,49,329
1-s2.0-S0960852414012358-main-Figure3.2-1.png,49,324
1-s2.0-S0960852414012358-main-Figure3.3-1.png,46,328
1-s2.0-S0960852414012358-main-Figure3.4-1.png,50,328
1-s2.0-S0960852414015259-main-Figure3-1.png,62,310
1-s2.0-S0960852414015508-main-Figure2-1.png,49,389
1-s2.0-S0960852415000115-main-Figure3-1.png,51,364
1-s2.0-S0960852415003181-main-Figure5-1.png,40,279
1-s2.0-S0960852415005106-main-Figure2-1.png,50,304
1-s2.0-S0960852415005106-main-Figure3-1.png,46,225
1-s2.0-S0960852415008433-main-Figure3-1.png,90,293
1-s2.0-S0960852415008433-main-Figure5-1.png,58,342
1-s2.0-S0960852415009736-main-Figure6-1.png,106,300
1-s2.0-S0960852415010391-main-Figure2-1.png,90,306
1-s2.0-S0960852415010391-main-Figure4-1.png,72,346
1-s2.0-S0960852415010391-main-Figure5-1.png,71,216
1-s2.0-S0960852415010871-main-Figure5-1.png,46,290
1-s2.0-S0960852415011499-main-Figure2-1.png,50,320
1-s2.0-S0960852415011499-main-Figure3-1.png,62,353
1-s2.0-S0960852415011943-main-Figure3-1.png,415,356
1-s2.0-S0960852415011943-main-Figure4-1.png,46,329
1-s2.0-S0960852416000298-main-Figure2-1.png,74,422
1-s2.0-S0960852416300918-main-Figure1-1.png,72,211
1-s2.0-S0960852416301833-main-Figure2-1.png,65,269
1-s2.0-S0960852416301833-main-Figure3-1.png,66,270
1-s2.0-S0960852416303698-main-Figure2-1.png,47,404
1-s2.0-S0960852416303698-main-Figure3-1.png,51,343
1-s2.0-S0960852416303698-main-Figure4-1.png,47,405
1-s2.0-S0960852416305533-main-Figure2-1.png,86,531
1-s2.0-S0960852416305533-main-Figure3-1.png,68,481
1-s2.0-S0960852416305533-main-Figure4-1.png,64,405
1-s2.0-S0960852416308719-main-Figure2-1.png,42,336
1-s2.0-S0960852416308719-main-Figure3-1.png,52,332
1-s2.0-S0960852416308719-main-Figure4-1.png,39,262
1-s2.0-S0960852416309026-main-Figure2-1.png,56,329
1-s2.0-S0960852416309026-main-Figure4-1.png,53,314
1-s2.0-S0960852416309129-main-Figure1-1.png,62,285
1-s2.0-S0960852416310264-main-Figure1-1.png,63,325
1-s2.0-S0960852416310264-main-Figure2-1.png,55,330
1-s2.0-S0960852416310264-main-Figure3-1.png,58,328
1-s2.0-S0960852416310264-main-Figure4-1.png,51,326
1-s2.0-S0960852416310264-main-Figure5-1.png,58,269
1-s2.0-S0960852416311816-main-Figure2-1.png,51,282
1-s2.0-S0960852416311816-main-Figure4-1.png,57,456
1-s2.0-S0960852416312482-main-Figure3-1.png,38,348
1-s2.0-S0960852416313360-main-Figure3-1.png,52,260
1-s2.0-S0960852416313402-main-Figure2-1.png,38,270
1-s2.0-S0960852416314055-main-Figure2-1.png,63,216
1-s2.0-S0960852416314055-main-Figure3-1.png,62,215
1-s2.0-S0960852416314286-main-Figure1-1.png,51,225
1-s2.0-S0960852416314651-main-Figure1-1.png,73,323
1-s2.0-S0960852416314961-main-Figure3-1.png,53,426
1-s2.0-S0960852416314961-main-Figure5-1.png,71,439
1-s2.0-S0960852417300020-main-Figure4-1.png,82,323
1-s2.0-S0960852417300056-main-Figure2-1.png,301,388
1-s2.0-S0960852417300494-main-Figure4-1.png,77,259
1-s2.0-S0960852417300603-main-Figure1-1.png,65,277
1-s2.0-S0960852417300603-main-Figure2-1.png,62,237
1-s2.0-S0960852417300937-main-Figure1-1.png,94,339
1-s2.0-S0960852417308544-main-Figure2-1.png,75,329
1-s2.0-S0960852417309896-main-Figure1-1.png,68,292
1-s2.0-S0960852417309896-main-Figure2-1.png,57,284
1-s2.0-S0960852417309896-main-Figure3-1.png,68,288
1-s2.0-S0960852417309896-main-Figure4-1.png,52,256
1-s2.0-S0960852417310520-main-Figure2-1.png,43,341
1-s2.0-S0960852417310520-main-Figure3-1.png,43,346
1-s2.0-S0960852417311409-main-Figure1-1.png,62,309
1-s2.0-S0960852417311963-main-Figure2-1.png,53,237
1-s2.0-S0960852417311963-main-Figure3-1.png,78,283
1-s2.0-S0960852417311963-main-Figure4-1.png,70,261
1-s2.0-S0960852417312452-main-Figure5-1.png,53,320
1-s2.0-S0960852417314268-main-Figure1-1.png,55,344
1-s2.0-S0960852417316413-main-Figure1-1.png,54,274
1-s2.0-S0960852417316413-main-Figure3-1.png,67,314
1-s2.0-S0960852417316553-main-Figure1-1.png,79,499
1-s2.0-S0960852417317844-main-Figure1-1.png,54,323
1-s2.0-S0960852417318771-main-Figure2-1.png,101,351
1-s2.0-S0960852417320539-main-Figure2-1.png,53,370
1-s2.0-S0960852417322113-main-Figure2-1.png,77,385
1-s2.0-S0960852417322113-main-Figure3-1.png,53,307
1-s2.0-S0960852417322113-main-Figure5-1.png,85,409
1-s2.0-S0960852418302967-main-Figure1-1.png,49,345
1-s2.0-S0960852418306631-main-Figure1-1.png,54,369
1-s2.0-S0960852418306631-main-Figure2-1.png,53,331
1-s2.0-S0960852418306631-main-Figure3-1.png,53,332
1-s2.0-S0960852418307983-main-Figure2-1.png,56,305
1-s2.0-S0960852418312859-main-Figure1-1.png,49,341
1-s2.0-S0960852418312859-main-Figure2-1.png,48,348
1-s2.0-S0960852418316420-main-Figure3-1.png,50,297
1-s2.0-S0960852418317085-main-Figure5-1.png,59,348
1-s2.0-S0960852418317528-main-Figure6-1.png,40,317
1-s2.0-S0960852419300410-main-Figure3-1.png,154,258
1-s2.0-S0960852419300963-main-Figure1-1.png,44,348
1-s2.0-S0960852419300963-main-Figure3-1.png,33,311
1-s2.0-S0960852419300963-main-Figure4-1.png,37,341
1-s2.0-S0960852419304997-main-Figure4-1.png,47,364
1-s2.0-S0960852419305103-main-Figure1-1.png,59,358
1-s2.0-S0960852419305103-main-Figure3-1.png,59,375
1-s2.0-S0960852419305103-main-Figure5-1.png,60,332
1-s2.0-S0960852419306157-main-Figure3-1.png,57,353
1-s2.0-S0960852419306157-main-Figure4-1.png,129,231
1-s2.0-S0960852419307308-main-Figure1-1.png,57,228
1-s2.0-S0960852419307308-main-Figure3-1.png,56,290
1-s2.0-S0960852419307308-main-Figure4-1.png,63,298
1-s2.0-S0960852419311149-main-Figure1-1.png,60,403
1-s2.0-S0960852419311149-main-Figure2-1.png,62,409
1-s2.0-S0960852419311149-main-Figure3-1.png,64,429
1-s2.0-S0960852419311149-main-Figure4-1.png,60,419
1-s2.0-S0960852419311940-main-Figure2-1.png,441,458
1-s2.0-S0960852419313276-main-Figure5-1.png,74,375
1-s2.0-S0960852419313276-main-Figure6-1.png,83,371
1-s2.0-S0960852419313781-main-Figure1-1.png,41,351
1-s2.0-S0960852419313781-main-Figure2-1.png,46,347
1-s2.0-S0960852419313781-main-Figure3-1.png,41,351
1-s2.0-S0960852419313781-main-Figure4-1.png,41,350
1-s2.0-S0960852419317328-main-Figure1-1.png,54,371
1-s2.0-S0961953412003789-main-Figure10-1.png,53,323
1-s2.0-S0961953412003789-main-Figure11-1.png,63,322
1-s2.0-S0961953412003789-main-Figure12-1.png,57,360
1-s2.0-S0961953412003789-main-Figure13-1.png,57,352
1-s2.0-S0961953412003789-main-Figure6-1.png,72,304
1-s2.0-S0961953412003789-main-Figure8-1.png,56,327
1-s2.0-S0961953412003789-main-Figure9-1.png,70,314
1-s2.0-S0961953412005284-main-Figure1-1.png,64,281
1-s2.0-S0961953412005284-main-Figure2-1.png,64,263
1-s2.0-S0961953412005284-main-Figure4-1.png,67,274
1-s2.0-S0961953412005284-main-Figure5-1.png,83,336
1-s2.0-S0961953412005284-main-Figure6-1.png,83,328
1-s2.0-S0961953412005284-main-Figure7-1.png,72,282
1-s2.0-S0961953413004443-main-Figure2-1.png,41,369
1-s2.0-S096195341400141X-main-Figure3-1.png,61,312
1-s2.0-S096195341400141X-main-Figure7-1.png,67,320
1-s2.0-S0961953414004000-main-Figure5-1.png,42,269
1-s2.0-S0961953414005248-main (1)-Figure3-1.png,94,415
1-s2.0-S0961953414005248-main-Figure3-1.png,94,415
1-s2.0-S0961953414005315-main-Figure2-1.png,78,387
1-s2.0-S0961953415000094-main-Figure1-1.png,68,362
1-s2.0-S0961953415000124-main-Figure3-1.png,48,251
1-s2.0-S0961953415000124-main-Figure4-1.png,65,274
1-s2.0-S0961953415301045-main-Figure1-1.png,37,456
1-s2.0-S0961953416300290-main-Figure6-1.png,44,241
1-s2.0-S0961953416300290-main-Figure7-1.png,46,281
1-s2.0-S0961953416300290-main-Figure8-1.png,41,252
1-s2.0-S0961953416300721-main-Figure3-1.png,67,227
1-s2.0-S0961953416300721-main-Figure4-1.png,76,232
1-s2.0-S0961953416300721-main-Figure5-1.png,64,219
1-s2.0-S0961953416300721-main-Figure6-1.png,60,192
1-s2.0-S0961953416300721-main-Figure7-1.png,64,209
1-s2.0-S0961953416302458-main-Figure4-1.png,46,312
1-s2.0-S0961953416302458-main-Figure5-1.png,40,313
1-s2.0-S0961953417300120-main-Figure4-1.png,56,309
1-s2.0-S0961953417300399-main-Figure3-1.png,115,452
1-s2.0-S0961953417303495-main-Figure5-1.png,72,97
1-s2.0-S0961953417303495-main-Figure6-1.png,58,139
1-s2.0-S0961953417303495-main-Figure7-1.png,100,310
1-s2.0-S0961953417303501-main-Figure4-1.png,74,311
1-s2.0-S0961953418301764-main-Figure3-1.png,60,284
1-s2.0-S0961953418303179-main-Figure1-1.png,53,201
1-s2.0-S0961953418303179-main-Figure3-1.png,50,217
1-s2.0-S0961953419300297-main-Figure4-1.png,67,234
1-s2.0-S0961953419300297-main-Figure6-1.png,63,234
1-s2.0-S0961953419300704-main-Figure2-1.png,87,321
1-s2.0-S0961953419300704-main-Figure3-1.png,80,287
1-s2.0-S0961953419300704-main-Figure4-1.png,85,355
1-s2.0-S0961953419300704-main-Figure5-1.png,76,280
1-s2.0-S0961953419303629-main-Figure1-1.png,43,366
1-s2.0-S0961953419303629-main-Figure2-1.png,44,364
1-s2.0-S0961953419303629-main-Figure4-1.png,48,357
1-s2.0-S0961953419303629-main-Figure6-1.png,46,365
1-s2.0-S0961953419303629-main-Figure8-1.png,97,553
1-s2.0-S0961953419303666-main-Figure7-1.png,52,345
1-s2.0-S0961953419303666-main-Figure9-1.png,72,343
1-s2.0-S0961953420300118-main-Figure4-1.png,47,305
1-s2.0-S0961953420300192-main-Figure3-1.png,107,335
1-s2.0-S0961953420300386-main-Figure10-1.png,48,225
1-s2.0-S0961953420300386-main-Figure11-1.png,81,261
1-s2.0-S0961953420300386-main-Figure12-1.png,82,274
1-s2.0-S0961953420300386-main-Figure13-1.png,90,292
1-s2.0-S0961953420300386-main-Figure3-1.png,91,356
1-s2.0-S0961953420300386-main-Figure6-1.png,82,503
1-s2.0-S0961953420300386-main-Figure8-1.png,170,333
1-s2.0-S0961953420300386-main-Figure9-1.png,161,328
1-s2.0-S1359511316308285-main-Figure1-1.png,76,313
1-s2.0-S1359511317315854-main-Figure2-1.png,39,313
1-s2.0-S1359511317315854-main-Figure4-1.png,39,304
1-s2.0-S1359511317315854-main-Figure6-1.png,39,303
1-s2.0-S1364032114010399-main-Figure2-1.png,66,344
1-s2.0-S1364032114010442-main-Figure2-1.png,75,316
1-s2.0-S1364032115001446-main-Figure4-1.png,51,220
1-s2.0-S1364032115001446-main-Figure7-1.png,44,193
1-s2.0-S1364032115005675-main-Figure4-1.png,78,237
1-s2.0-S1364032115005675-main-Figure9-1.png,43,209
1-s2.0-S1364032115011247-main-Figure20-1.png,55,246
1-s2.0-S1364032115011247-main-Figure22-1.png,61,250
1-s2.0-S1364032115011247-main-Figure23-1.png,59,245
1-s2.0-S1364032115011247-main-Figure24-1.png,57,235
1-s2.0-S1364032115011247-main-Figure25-1.png,58,231
1-s2.0-S1364032115011247-main-Figure26-1.png,57,257
1-s2.0-S1364032116311674-main-Figure2-1.png,231,299
1-s2.0-S1364032117311061-main-Figure1-1.png,36,248
1-s2.0-S1364032117311061-main-Figure2-1.png,36,246
1-s2.0-S1364032118301461-main-Figure18-1.png,51,251
1-s2.0-S1364032118301461-main-Figure19-1.png,66,272
1-s2.0-S1364032118301461-main-Figure20-1.png,459,364
1-s2.0-S1364032118301461-main-Figure9-1.png,55,401
1-s2.0-S1364032119303570-main-Figure10-1.png,67,311
1-s2.0-S1364032119303570-main-Figure11-1.png,64,271
1-s2.0-S1364032119303570-main-Figure12-1.png,67,262
1-s2.0-S1364032119303570-main-Figure13-1.png,71,280
1-s2.0-S1364032119303570-main-Figure14-1.png,52,260
1-s2.0-S1364032119303570-main-Figure15-1.png,55,345
1-s2.0-S1364032119303570-main-Figure4-1.png,43,275
1-s2.0-S1364032119303570-main-Figure5-1.png,46,247
1-s2.0-S1364032119303570-main-Figure6-1.png,58,342
1-s2.0-S1364032119303570-main-Figure7-1.png,68,300
1-s2.0-S1364032119303570-main-Figure8-1.png,47,289
1-s2.0-S1364032119303570-main-Figure9-1.png,53,282
1-s2.0-S1364032119304101-main-Figure1-1.png,53,337
1-s2.0-S1364032119305635-main-Figure5-1.png,312,280
1-s2.0-S1364032119306082-main-Figure12-1.png,69,411
1-s2.0-S1364032119306112-main-Figure4-1.png,48,490
1-s2.0-S1364032119306112-main-Figure6-1.png,71,351
1-s2.0-S1364032119307567-main-Figure3-1.png,35,279
1-s2.0-S1369703X15301224-main-Figure1-1.png,48,272
1-s2.0-S1381116915301217-main-Figure11-1.png,53,368
1-s2.0-S1383586616313132-main-Figure5-1.png,128,413
1-s2.0-S1383586617320841-main-Figure5-1.png,107,293
1-s2.0-S1385894714007244-main-Figure1-1.png,55,475
1-s2.0-S1385894714007244-main-Figure3-1.png,60,466
1-s2.0-S1385894715013765-main-Figure3-1.png,47,301
1-s2.0-S1385894718326238-main-Figure17-1.png,59,392
1-s2.0-S174396711420119X-main-Figure9-1.png,42,292
1-s2.0-S1743967117303239-main-Figure2-1.png,16,316
1-s2.0-S1743967117303239-main-Figure7-1.png,44,224
1-s2.0-S1743967119300480-main-Figure1-1.png,50,319
1-s2.0-S1743967119305409-main-Figure2-1.png,56,301
1-s2.0-S1743967119305409-main-Figure3-1.png,54,323
1-s2.0-S1743967119305409-main-Figure4-1.png,31,304
1-s2.0-S1743967119305409-main-Figure5-1.png,49,294
1-s2.0-S1743967119305409-main-Figure6-1.png,31,333
1-s2.0-S1743967119305409-main-Figure7-1.png,64,305
1-s2.0-S1743967119305409-main-Figure8-1.png,46,325
1-s2.0-S2211926412000057-main-Figure2-1.png,73,184
1-s2.0-S2211926413000209-main-Figure2-1.png,52,369
1-s2.0-S2211926413000209-main-Figure6-1.png,45,374
1-s2.0-S2211926413000209-main-Figure7-1.png,45,368
1-s2.0-S2211926413000209-main-Figure8-1.png,46,374
1-s2.0-S2211926413000209-main-Figure9-1.png,52,369
1-s2.0-S2211926413000520-main-Figure1-1.png,61,299
1-s2.0-S2211926413000532-main-Figure8-1.png,55,189
1-s2.0-S2211926414000502-main-Figure3-1.png,53,282
1-s2.0-S2211926414000502-main-Figure4-1.png,52,261
1-s2.0-S2211926414000502-main-Figure5-1.png,54,240
1-s2.0-S2211926414000502-main-Figure6-1.png,32,243
1-s2.0-S2211926414000502-main-Figure7-1.png,57,275
1-s2.0-S2211926414000538-main-Figure4-1.png,51,326
1-s2.0-S2211926414000708-main-Figure3-1.png,41,311
1-s2.0-S2211926414000708-main-Figure5-1.png,49,311
1-s2.0-S2211926414000708-main-Figure6-1.png,49,311
1-s2.0-S2211926415000521-main-Figure2-1.png,46,271
1-s2.0-S2211926415000521-main-Figure3-1.png,52,299
1-s2.0-S2211926415000740-main-Figure1-1.png,53,312
1-s2.0-S2211926415000831-main-Figure1-1.png,44,230
1-s2.0-S2211926415000831-main-Figure2-1.png,45,165
1-s2.0-S2211926415300734-main-Figure6-1.png,74,372
1-s2.0-S2211926415300862-main-Figure4-1.png,69,348
1-s2.0-S2211926415300862-main-Figure6-1.png,70,309
1-s2.0-S2211926415300990-main-Figure4-1.png,48,396
1-s2.0-S2211926415300990-main-Figure5-1.png,47,402
1-s2.0-S2211926415301053-main-Figure4-1.png,53,258
1-s2.0-S2211926415301053-main-Figure5-1.png,88,271
1-s2.0-S2211926415301247-main-Figure2-1.png,50,334
1-s2.0-S2211926416301448-main-Figure2-1.png,54,236
1-s2.0-S2211926416301989-main-Figure3-1.png,67,287
1-s2.0-S2211926416301989-main-Figure4-1.png,63,233
1-s2.0-S2211926416301989-main-Figure5-1.png,64,285
1-s2.0-S2211926416301989-main-Figure6-1.png,66,285
1-s2.0-S2211926416302661-main-Figure5-1.png,92,324
1-s2.0-S2211926416302661-main-Figure6-1.png,85,307
1-s2.0-S2211926416307834-main-Figure4-1.png,128,421
1-s2.0-S2211926416307834-main-Figure5-1.png,149,677
1-s2.0-S2211926416308062-main-Figure2-1.png,80,363
1-s2.0-S2211926416308062-main-Figure6-1.png,69,285
1-s2.0-S2211926416308384-main-Figure5-1.png,60,317
1-s2.0-S2211926416308384-main-Figure6-1.png,70,306
1-s2.0-S2211926416308384-main-Figure7-1.png,57,331
1-s2.0-S2211926417300073-main-Figure3-1.png,40,267
1-s2.0-S2211926417300073-main-Figure5-1.png,51,280
1-s2.0-S2211926417304605-main-Figure2-1.png,54,313
1-s2.0-S2211926417304605-main-Figure6-1.png,58,295
1-s2.0-S2211926417306732-main-Figure2-1.png,47,387
1-s2.0-S2211926417306732-main-Figure3-1.png,46,388
1-s2.0-S2211926417306732-main-Figure5-1.png,54,346
1-s2.0-S2211926417309529-main-Figure4-1.png,57,360
1-s2.0-S2211926417309529-main-Figure6-1.png,60,410
1-s2.0-S2211926418302078-main-Figure7-1.png,47,319
1-s2.0-S2211926418302467-main-Figure4-1.png,53,295
1-s2.0-S2211926418305988-main-Figure2-1.png,65,352
1-s2.0-S2211926418305988-main-Figure6-1.png,62,283
1-s2.0-S2211926418305988-main-Figure7-1.png,61,297
1-s2.0-S2211926418307756-main-Figure4-1.png,101,332
1-s2.0-S2211926418307756-main-Figure6-1.png,137,389
1-s2.0-S2211926418307756-main-Figure8-1.png,71,433
1-s2.0-S2211926418307756-main-Figure9-1.png,101,331
1-s2.0-S221192641830804X-main-Figure4-1.png,109,274
1-s2.0-S221192641830804X-main-Figure5-1.png,107,303
1-s2.0-S221192641830804X-main-Figure7-1.png,80,361
1-s2.0-S221192641830804X-main-Figure9-1.png,70,326
1-s2.0-S2211926418308403-main-Figure7-1.png,262,259
1-s2.0-S2211926418308403-main-Figure8-1.png,266,262
1-s2.0-S2211926418309688-main-Figure6-1.png,62,290
1-s2.0-S2211926418311317-main-Figure1-1.png,72,300
1-s2.0-S2211926418311317-main-Figure2-1.png,82,285
1-s2.0-S2211926418311317-main-Figure6-1.png,71,283
1-s2.0-S2211926419303704-main-Figure12-1.png,113,290
1-s2.0-S2211926419303704-main-Figure13-1.png,112,298
1-s2.0-S2211926419303704-main-Figure14-1.png,297,399
1-s2.0-S2211926419303704-main-Figure2-1.png,69,336
1-s2.0-S2211926419303704-main-Figure4-1.png,65,335
1-s2.0-S2211926419303704-main-Figure5-1.png,52,367
1-s2.0-S2211926419303704-main-Figure6-1.png,51,383
1-s2.0-S2211926419304746-main-Figure1-1.png,62,342
1-s2.0-S2211926419304746-main-Figure2-1.png,61,352
1-s2.0-S2213343718306250-main-Figure2-1.png,52,257
1-s2.0-S221471441930296X-main-Figure5-1.png,34,247
3-s2.0-B9780128112908000116-main-Figure11.10-1.png,63,313
3-s2.0-B9780128112908000116-main-Figure11.11-1.png,67,284
3-s2.0-B9780128112908000116-main-Figure11.13-1.png,59,458
acs.energyfuels.5b00321-Figure1-1.png,66,320
acs.energyfuels.5b00321-Figure2-1.png,67,320
acs.energyfuels.5b02136-Figure2-1.png,63,289
acs.energyfuels.5b02136-Figure3-1.png,112,243
acs.energyfuels.5b02136-Figure5-1.png,54,264
acs.energyfuels.5b02962-Figure4-1.png,46,410
acs.energyfuels.6b00096-Figure2-1.png,82,313
acs.energyfuels.6b00201-Figure4-1.png,47,311
acs.energyfuels.6b00201-Figure5-1.png,64,332
acs.energyfuels.6b00201-Figure6-1.png,327,396
acs.energyfuels.6b00201-Figure9-1.png,57,187
acs.energyfuels.6b00281-Figure5-1.png,49,307
acs.energyfuels.6b00281-Figure7-1.png,114,340
acs.energyfuels.6b00441-Figure5-1.png,103,336
acs.energyfuels.6b00479-Figure8-1.png,258,313
acs.energyfuels.6b00904-Figure2-1.png,59,230
acs.energyfuels.6b00904-Figure3-1.png,52,301
acs.energyfuels.6b00904-Figure4-1.png,80,275
acs.energyfuels.6b00904-Figure5-1.png,55,307
acs.energyfuels.6b01103-Figure11-1.png,55,324
acs.energyfuels.6b01103-Figure8-1.png,80,344
acs.energyfuels.6b01103-Figure9-1.png,51,317
acs.energyfuels.6b01229-Figure3-1.png,60,271
acs.energyfuels.6b01229-Figure4-1.png,81,291
acs.energyfuels.6b02007-Figure1-1.png,64,251
acs.energyfuels.6b02115-Figure1-1.png,73,189
acs.energyfuels.6b02128-Figure3-1.png,114,234
acs.energyfuels.6b03022-Figure1-1.png,43,337
acs.energyfuels.6b03022-Figure2-1.png,43,321
acs.energyfuels.6b03039-Figure2-1.png,48,273
acs.energyfuels.6b03039-Figure6-1.png,94,288
acs.energyfuels.7b01057-Figure7-1.png,69,281
acs.energyfuels.7b01057-Figure8-1.png,69,282
acs.energyfuels.7b01252-Figure1-1.png,49,346
acs.energyfuels.7b01252-Figure2-1.png,49,358
acs.energyfuels.7b01252-Figure4-1.png,49,363
acs.energyfuels.7b01252-Figure6-1.png,59,378
acs.energyfuels.7b01306-Figure5-1.png,45,278
acs.energyfuels.7b01825-Figure2-1.png,54,339
acs.energyfuels.7b02994-Figure3-1.png,142,210
acs.energyfuels.7b02994-Figure5-1.png,131,205
acs.energyfuels.7b03144-Figure5-1.png,280,405
acs.energyfuels.7b03144-Figure6-1.png,69,398
acs.energyfuels.8b00589-Figure2-1.png,88,317
acs.energyfuels.8b00668-Figure3-1.png,49,240
acs.energyfuels.8b00669-Figure3-1.png,33,208
acs.energyfuels.8b00669-Figure4-1.png,46,246
acs.energyfuels.8b00669-Figure5-1.png,36,213
acs.energyfuels.8b02374-Figure10-1.png,75,254
acs.energyfuels.8b02374-Figure2-1.png,67,262
acs.energyfuels.8b02374-Figure3-1.png,193,280
acs.energyfuels.8b02374-Figure4-1.png,70,273
acs.energyfuels.8b02374-Figure7-1.png,53,203
acs.energyfuels.8b02374-Figure8-1.png,67,202
acs.energyfuels.8b03001-Figure20-1.png,64,213
acs.energyfuels.8b03001-Figure21-1.png,49,222
acs.energyfuels.8b04205-Figure4-1.png,255,286
acs.energyfuels.8b04381-Figure10-1.png,48,206
acs.energyfuels.8b04381-Figure11-1.png,43,218
acs.energyfuels.8b04381-Figure4-1.png,50,221
acs.energyfuels.8b04381-Figure5-1.png,65,241
acs.energyfuels.8b04381-Figure6-1.png,47,184
acs.energyfuels.8b04381-Figure8-1.png,43,193
acs.energyfuels.8b04431-Figure4-1.png,55,344
acs.energyfuels.8b04431-Figure5-1.png,49,324
acs.energyfuels.8b04431-Figure8-1.png,50,330
acs.energyfuels.9b00808-Figure3-1.png,52,354
acs.energyfuels.9b00808-Figure4-1.png,61,389
acs.energyfuels.9b00954-Figure5-1.png,49,342
acs.energyfuels.9b01071-Figure4-1.png,45,273
acs.energyfuels.9b01071-Figure5-1.png,51,277
acs.energyfuels.9b01071-Figure8-1.png,54,263
acs.energyfuels.9b01473-Figure10-1.png,36,206
acs.energyfuels.9b01473-Figure11-1.png,40,227
acs.energyfuels.9b01473-Figure3-1.png,47,236
acs.energyfuels.9b01501-Figure5-1.png,41,277
acs.energyfuels.9b01846-Figure6-1.png,90,292
acs.energyfuels.9b02155-Figure4-1.png,60,335
acs.energyfuels.9b02155-Figure7-1.png,34,349
acs.energyfuels.9b03729-Figure2-1.png,59,335
acs.energyfuels.9b04093-Figure1-1.png,55,343
acs.energyfuels.9b04093-Figure2-1.png,55,342
acs.energyfuels.9b04093-Figure4-1.png,55,354
acs.energyfuels.9b04093-Figure6-1.png,50,358
acs.est.9b00909-Figure4-1.png,47,285
acs.iecr.6b03414-Figure2-1.png,102,236
acs.iecr.6b03414-Figure6-1.png,144,307
acs.iecr.6b03414-Figure7-1.png,80,246
acs.iecr.6b04086-Figure2-1.png,277,798
acs.iecr.6b04086-Figure4-1.png,151,304
acs.iecr.6b04086-Figure5-1.png,266,550
acs.iecr.6b04111-Figure10-1.png,56,229
acs.iecr.6b04111-Figure13-1.png,88,342
acs.iecr.6b04111-Figure3-1.png,91,257
acs.iecr.7b00327-Figure7-1.png,57,336
acs.iecr.7b03746-Figure10-1.png,54,334
acs.iecr.7b03746-Figure6-1.png,48,323
acs.iecr.7b03746-Figure9-1.png,54,349
acs.iecr.8b03725-Figure1-1.png,53,328
acs.iecr.8b03725-Figure2-1.png,75,352
acs.iecr.8b03725-Figure4-1.png,59,243
acs.iecr.8b03725-Figure6-1.png,57,275
acs.iecr.8b04378-Figure2-1.png,79,312
acs.iecr.8b05366-Figure12-1.png,274,212
